,Unnamed: 0,smer-plezalisce,cena
2667,2667,Albino Vidoni-vipava,0.049300415776574937
2668,2668,Spominjska knjiga-creta,0.048874269985598386
2669,2669,Pha thai-kozja-jama,0.04857599451512254
2670,2670,žužko-creta,0.04841626050379514
2671,2671,Allo allo-dovzanova-soteska,0.04821531511192267
2672,2672,Luna Magnus-vrsic,0.04821531511192267
2673,2673,"Ne daj se, Ines!-prtovc",0.04806306143328137
2674,2674,Janko-buncove-skale,0.047945599191270324
2675,2675,Ivanov zadnji roadtrip-creta,0.04775036988526338
2676,2676,Hipotenuza var.-crni-kal,0.047306719657019804
2677,2677,Tekila-osp-misja-pec,0.04726546072814262
2678,2678,Daleč stran je sodni dan-osp,0.04724791943427768
2679,2679,Zajeda-sumberk,0.04720372701274805
2680,2680,Super ß-osp,0.047111147590275564
2681,2681,Sedmi čut-unknown-crag,0.047111147590275564
2682,2682,Se pomnite tovarisi-crni-kal,0.047111147590275564
2683,2683,Pono?njaki-gornji-ig,0.047111147590275564
2684,2684,Pijavka-kotec,0.047111147590275564
2685,2685,platagonija 2-bitnje,0.047111147590275564
2686,2686,Birri e Campari-lijak,0.047111147590275564
2687,2687,Roam-darkpoint,0.047111147590275564
2688,2688,Skiriti zaklad-osp-misja-pec,0.047111147590275564
2689,2689,Sedeèi bik-bohinjska-bela,0.047111147590275564
2690,2690,try just a little bit harder-osp,0.047111147590275564
2691,2691,Stinger-osp-misja-pec,0.04710261742280241
2692,2692,Stranpota-creta,0.04699703932689152
2693,2693,Materina duica-kamnitnik,0.046398135314857335
2694,2694,Medvedek-vransko,0.04629683118442578
2695,2695,Muca copatarica do vrha-preddvor,0.04603319057311746
2696,2696,Jonagold-osp-misja-pec,0.045972332164290565
2697,2697,Biba-kamnik,0.0458353997375494
2698,2698,Pingvin-osp-misja-pec,0.04540576769866668
2699,2699,Splav meduze-bohinjska-bela,0.04534585978123803
2700,2700,ovoulacija-kotecnik,0.04533496453088086
2701,2701,Za stare prjatle-creta,0.04533311133821275
2702,2702,Boj z naravo-crni-kal,0.0452964389414095
2703,2703,Vrnitev odpisanih-nadiza,0.044881143484328735
2704,2704,Gozdna vila-creta,0.04485835503348463
2705,2705,Smrtonosni zadah suhih ljiv-retovje,0.04478516080374335
2706,2706,Vroca cimra-colnisce,0.04451106878446129
2707,2707,virus-osp-misja-pec,0.043995835471452374
2708,2708,Razdvojena resničnost-pod-skalo,0.04357342481048243
2709,2709,Viadukt-crni-kal,0.04357342481048243
2710,2710,Harpo-2.del-risnik,0.04357342481048243
2711,2711,Kunming-skedenca,0.04357342481048243
2712,2712,Popolina-skedenca,0.04357342481048243
2713,2713,Zlobna buča-risnik,0.04357342481048243
2714,2714,Grabenska Tončka-skedenca,0.04357342481048243
2715,2715,Amaterke.com-turnc,0.04357342481048243
2716,2716,Taminska poc-gore,0.04357342481048243
2717,2717,Intermazzo varianta-bohinjska-bela,0.04357342481048243
2718,2718,Silhueta-renke,0.04357342481048243
2719,2719,Poevna Zajeda-crni-kal,0.043460798993775314
2720,2720,Skrpljanov boj-pod-kopitcem,0.04344749520605795
2721,2721,Razklana resnicnost-pri-ciginju,0.043399333840415666
2722,2722,Gara?ko poletje-creta,0.042413625803429666
2723,2723,"Polna luna, težka glava-lutne-skale",0.042413625803429666
2724,2724,Platke-turnc,0.04225539761542331
2725,2725,Kaj pa sonček-iki-vintgar,0.04218399136334983
2726,2726,Poročna noč-osp,0.04211514857084392
2727,2727,New era-kupljenik,0.04206352463417462
2728,2728,Moment-slomnik,0.04179643103316408
2729,2729,Taventroa-kotecnik,0.04169073679511559
2730,2730,Zverina-buncove-skale,0.04164142977864089
2731,2731,Kmečka nevesta-lijak,0.04159030998204015
2732,2732,Kokijev Raz-crni-kal,0.04144758206218984
2733,2733,Življenje ni potica-ter,0.04118893920683582
2734,2734,Tango-luknja,0.04106743838601053
2735,2735,Ementaler-kotecnik,0.0409278094690519
2736,2736,Kurje bremze-preddvor,0.04066604102269356
2737,2737,Martinova-urbasova-skala,0.040381394425415384
2738,2738,Koutnik-sivnica,0.040169025062148
2739,2739,Modras-kotecnik,0.04014967616488512
2740,2740,kokijev-osp-misja-pec,0.040044475451734236
2741,2741,Crack-a-doodle-snovik,0.039961614576752263
2742,2742,esti cut-vipavska-bela,0.039835208414392864
2743,2743,Fensi-preddvor,0.03938805577934932
2744,2744,Steber-slomnik,0.03938805577934932
2745,2745,Desc dri pikon-drnulk,0.03920225572678986
2746,2746,Le potico si želim-dolge-njive,0.03920225572678986
2747,2747,Pridi punčka-iki-vintgar,0.039055767126428415
2748,2748,Tulipan-buncove-skale,0.038977044399785186
2749,2749,Sonce v očeh-osp-misja-pec,0.038794877862615415
2750,2750,Biokil-bohinjska-bela,0.03840373948084537
2751,2751,Indijska bazilika-creta,0.03781930140536666
2752,2752,Binkoštna-kamnik,0.03758378166663181
2753,2753,Rudolfova-osp-misja-pec,0.03758378166663181
2754,2754,Skrita-gore,0.03740187333288157
2755,2755,Slepi potnik-creta,0.0369686315368869
2756,2756,Kristalna-creta,0.0368622549690533
2757,2757,Končni prijem-vipava,0.03595059498373462
2758,2758,Očo pepi-lijak,0.03568008798773229
2759,2759,e je upanje-bohinj,0.035333360692706685
2760,2760,Urka-zavrnica,0.035333360692706685
2761,2761,Iglu-osp-misja-pec,0.034977291937881516
2762,2762,Cow and Chicken-crni-kal,0.034903899861751034
2763,2763,Hoby-pod-reko-planino,0.03481511653960059
2764,2764,Tango stop!-logarska-dolina,0.03481511653960059
2765,2765,5. svetovna vojna-strug,0.03469526388218961
2766,2766,Samsara-osp-misja-pec,0.03467749246571693
2767,2767,Šeflce-lutne-skale,0.034638963462972794
2768,2768,Mlečna cesta-senica,0.03459885579087711
2769,2769,Father &amp; son-pod-skalo,0.03444552321994396
2770,2770,Delni mrk-osp-misja-pec,0.03440005400777354
2771,2771,Skozi čas-lutne-skale,0.03427170095055166
2772,2772,Chardonnay-pod-reko-planino,0.033951982419784824
2773,2773,Olympic-osp,0.033762684234242966
2774,2774,Stanley-krvavec,0.03346154011214121
2775,2775,Ubenica-senica,0.03345090226516966
2776,2776,Musso nero-bohinj,0.03339771470633648
2777,2777,Vetra tih šepet-prtovc,0.03337050298902957
2778,2778,Desna bunkica-osp,0.03331667865971098
2779,2779,Terorizem-creta,0.03328812300109685
2780,2780,Rogljic-vipava,0.03320933240640955
2781,2781,Gojzerparty-ter,0.03311742084503348
2782,2782,ulica prismuknjenih-burjakove-peci,0.032872495312307064
2783,2783,Najbolj hude alpske bejbe-creta,0.032599795379464044
2784,2784,Velika baba-kegl,0.03244263566911618
2785,2785,Desna-kegl,0.032388913968314455
2786,2786,"Natalija Verboten, 1st pitch-pec",0.032388913968314455
2787,2787,Beli puhek L1-gornji-ig,0.032196167903617366
2788,2788,nn6-kozja-jama,0.032196167903617366
2789,2789,By the way-bohinjska-bela,0.0321852528659688
2790,2790,Mo?erad-dovzanova-soteska,0.031968278721972714
2791,2791,Tojidi repus-iki-vintgar,0.03176604955990897
2792,2792,Bela pura-creta,0.03175166209330106
2793,2793,microlusc royale-gorje,0.03163565840348532
2794,2794,Andraževa-prtovc,0.031121870964149253
2795,2795,Lipa-senica,0.030966928217332903
2796,2796,Panx v telovadnc-pod-golico,0.03085737700978663
2797,2797,Back in the game-pod-skalo,0.03085737700978663
2798,2798,V vetru rdečih zastav-vipava,0.030811064163014285
2799,2799,Guernica-Specialist-kotecnik,0.030025287115074968
2800,2800,Le tapis volant-osp,0.029743404005828863
2801,2801,Harmonija-ter,0.029647764999397988
2802,2802,Vabeče globina-kotecnik,0.029444467243922228
2803,2803,Klop-pec,0.029339217637703415
2804,2804,Razpoka-strug,0.029214432343579084
2805,2805,Nova-strug,0.029214432343579084
2806,2806,Mahec-lutne-skale,0.029214432343579084
2807,2807,Specialist za ?ivljenje-kotecnik,0.029134908532158665
2808,2808,Ledena doba-creta,0.02900700015275632
2809,2809,Triglav-creta,0.028859847849637636
2810,2810,Fotokopija-lijak,0.028748030191757215
2811,2811,Zažetotrosni dežniček-zatrata,0.028627434847599886
2812,2812,Bleščava luskarica-zatrata,0.028627434847599886
2813,2813,Tete de Cornichon-gorje,0.028627434847599886
2814,2814,Kondor-crni-kal,0.028046841163866996
2815,2815,Dance without sleeping-osp,0.02770106335227753
2816,2816,Grizli-bitnje,0.027682017774647936
2817,2817,3 mix-retovje,0.02765590433341606
2818,2818,Prepih-crni-kal,0.027385953926053624
2819,2819,Rambo-armesko,0.02734455692981249
2820,2820,Exitus in tabula-crni-kal,0.027210027529005594
2821,2821,Čudna so pota ljubezni-osp-misja-pec,0.027143114675269482
2822,2822,Super sok-osp-misja-pec,0.026767847837515117
2823,2823,Rush-creta,0.026752889103032598
2824,2824,Polnočni kavboj-osp-misja-pec,0.0266068910331413
2825,2825,Wamajk-lutne-skale,0.0266015211552059
2826,2826,Matjaev raz-kamnik,0.0266015211552059
2827,2827,Pjes mater-creta,0.02602635204475091
2828,2828,Adijo pamet-ter,0.025647865158822985
2829,2829,Desna varianta-dovzanova-soteska,0.0254415592355196
2830,2830,Crdak.DWG-nad-savo,0.025405672438458204
2831,2831,Alkoholna destrukcija-strug,0.025262423410608706
2832,2832,Kraftwerk-kotecnik,0.025166823332907106
2833,2833,lo specchio-crni-kal,0.02510600902345057
2834,2834,Role-preddvor,0.025010850580767376
2835,2835,Trio fantasticus-osp-misja-pec,0.024903093888760587
2836,2836,Francev raz-crni-kal,0.024813647760587355
2837,2837,Pomaranča za Anjo-kotecnik,0.02473557068268459
2838,2838,Netopir-kozja-jama,0.024622564663402326
2839,2839,Trojanski konj-osp-misja-pec,0.024614203123014457
2840,2840,Salama-vipavska-bela,0.024444845249236277
2841,2841,Hostni kukmak-gorje,0.024328711453836162
2842,2842,Try just a little bit harder-osp-misja-pec,0.024308705122456815
2843,2843,Alah je v skalah-creta,0.02410831579061116
2844,2844,Kremen?kovi-bohinj,0.023923629635686807
2845,2845,Midlife crisis-iki-vintgar,0.023837648573010118
2846,2846,Son?ni steber-burjakove-peci,0.023647587755275045
2847,2847,Bumbar-bohinj,0.02360176048997231
2848,2848,maina-burjakove-peci,0.0235557726694814
2849,2849,Usrani hudy-kozja-jama,0.023555573795137782
2850,2850,Crna burja-osp,0.02343678233501957
2851,2851,Rumeni pas-slomnik,0.023395907613371618
2852,2852,Sen kresne noči-prtovc,0.02337404648922999
2853,2853,Deponija-c,0.023260271025735697
2854,2854,Puhi puhi-ter,0.023223650548657535
2855,2855,Labirint a-logarska-dolina,0.02321243002909724
2856,2856,Zadnja skunjava-osp-misja-pec,0.02294317502792085
2857,2857,Maruška potepuška-vipava,0.0229032726865856
2858,2858,Masten krof-kotecnik,0.022902449743160618
2859,2859,Livija-kotecnik,0.022667766935998347
2860,2860,Upanje brez razloga-predloka,0.022505591885344102
2861,2861,Občinska-umberk,0.022348036658755566
2862,2862,Che Guevara-bitnje,0.022217244372206284
2863,2863,Pokraculja-retovje,0.022027384317918255
2864,2864,Za use soude-lutne-skale,0.022027153121032417
2865,2865,poletje v skoljki-skedenj,0.021998624769410297
2866,2866,Lisica-pec,0.02191766582328312
2867,2867,4bis-osp-misja-pec,0.02190347210606972
2868,2868,Mala platka-burjakove-peci,0.021881733984175488
2869,2869,Frenkova-osp,0.021862516929709152
2870,2870,Svejk-osp,0.021862516929709152
2871,2871,J3K - pelin grafit-crni-kal,0.021791393698906803
2872,2872,Marjetica-osp-misja-pec,0.021763944500882863
2873,2873,Kokoške na begu-kozja-jama,0.021624152051953727
2874,2874,Bila bi Matičeva-pod-skalo,0.021461270945034718
2875,2875,eolo-osp,0.021332587248570734
2876,2876,3x točeno-creta,0.02110683296906807
2877,2877,Superspinatus-crni-kal,0.020776006042806494
2878,2878,Trabant-crni-kal,0.020726045706896415
2879,2879,Uivancija-osp-misja-pec,0.020668061696717904
2880,2880,Masina-burjakove-peci,0.020667142117129417
2881,2881,Vročica-creta,0.020658553829230483
2882,2882,Leva burja-osp,0.020657223908197138
2883,2883,Bilbo-kotecnik,0.02064961544371679
2884,2884,Mro-kotec,0.02061112707074556
2885,2885,Gorska roža-strug,0.020416027283360134
2886,2886,Klatež-creta,0.020324388150280003
2887,2887,Maa sprave-vipavska-bela,0.020250326035364183
2888,2888,Tarantela-osp-misja-pec,0.020098951603766308
2889,2889,Jeti-kotecnik,0.019579986431973943
2890,2890,Drajs Knedl-gornji-ig,0.01938663576125993
2891,2891,Smer Brvincev-vipava,0.01938663576125993
2892,2892,Labirint-lijak,0.01938663576125993
2893,2893,Bodice-pod-kopitcem,0.01938663576125993
2894,2894,Millenium-kamnik,0.0192511428225064
2895,2895,Jagoda-buncove-skale,0.01924973251013762
2896,2896,Zgornje nadstropje-kotecnik,0.019231202470404433
2897,2897,Igorjeva-bitenj-potok,0.01910762264954904
2898,2898,Puška v koruzi-ter,0.019086306970267954
2899,2899,Mučkalica-preddvor,0.019040425652835
2900,2900,Na robu-pod-reko-planino,0.01895299575257653
2901,2901,Kriev pot-ter,0.018950997902480244
2902,2902,Literarni nokturno-bohinjska-bela,0.018938332560569048
2903,2903,A je to?-kamnika-bistrica,0.018867846407884456
2904,2904,Nindri indri-preddvor,0.01883691856835596
2905,2905,Medvedje uho-golobove-pecine,0.01858641774212357
2906,2906,Dolenjka-luknja,0.018467803776972887
2907,2907,Big blue-dolge-njive,0.018402792945675723
2908,2908,Brincelj-preddvor,0.018229763510274742
2909,2909,Čigave so skale do vrha-ter,0.01814433858132087
2910,2910,Jura-ter,0.017766840663493745
2911,2911,Dvoj?ici-kotecnik,0.017697325088112198
2912,2912,Raz lokomotive-crni-kal,0.017667480841627517
2913,2913,fanatik-vipava,0.017666680346353342
2914,2914,Norci na liniji-prtovc,0.01766587704876142
2915,2915,Ko zorijo jagode-prtovc,0.017662901032838508
2916,2916,Martinček-pod-reko-planino,0.01744685821179379
2917,2917,Norih 25-ter,0.017405749882846103
2918,2918,Veverica-radovna,0.017229105645831994
2919,2919,Jaslice-osp-misja-pec,0.016808865690562
2920,2920,Palk Matic-marof,0.016767041540497463
2921,2921,Slon nerodni-pod-reko-planino,0.01671886179576212
2922,2922,tudent naj bo-colnice,0.016701283144562644
2923,2923,Pueblo-ter,0.016661990800029742
2924,2924,"Moki, ah larifari-prtovc",0.016499166776076823
2925,2925,Varianta na isto temo-prtovc,0.016499166776076823
2926,2926,krlatni de-bohinjska-bela,0.01635027049785427
2927,2927,Rdeča jagoda-lutne-skale,0.016327985555344267
2928,2928,Črna trobenta-zatrata,0.016327817527334462
2929,2929,Joža Bon Joža-creta,0.016318299985001308
2930,2930,Katarza-kotecnik,0.01617934477698985
2931,2931,Dingo-kotecnik,0.01613650504617201
2932,2932,Viagrakiller-crni-kal,0.015986571115874353
2933,2933,Božji veter-crni-kal,0.015805603116903665
2934,2934,Cvetlični lončki-prtovc,0.0156370963153689
2935,2935,Zaklad lepih besed-dolge-njive,0.015549129690002996
2936,2936,Kwajdej-skedenca,0.015494462271557406
2937,2937,mokra drowa-kal-koritnica,0.015415816926927858
2938,2938,Varianta Momenta-slomnik,0.015405703506696664
2939,2939,EMŠO-sumberk,0.015405621775129724
2940,2940,Zlata ribica-turnc,0.015405533500129399
2941,2941,Smer za frende-bitenj-potok,0.015405532081507143
2942,2942,Tankovska geografija-kamnika-bistrica,0.015405532081507143
2943,2943,Previs-bodece,0.015405532081507143
2944,2944,Steber-lutne-skale,0.015351201970357995
2945,2945,Preobražena klobasa-osp-misja-pec,0.014980297377858434
2946,2946,Climb on!-ter,0.01495405463321101
2947,2947,Ponarejeni minulet-osp-misja-pec,0.014844655063227376
2948,2948,Laokoon-osp-misja-pec,0.014812132615974648
2949,2949,Super beta-osp-misja-pec,0.01472866494976095
2950,2950,Migula-crni-kal,0.014726495542763954
2951,2951,Natriks-kotecnik,0.014354177781412087
2952,2952,Steber-armesko,0.014335324007567918
2953,2953,Jagermeister-pod-reko-planino,0.014314700508081635
2954,2954,Križev pot-ter,0.014256738889008132
2955,2955,Srebrna streha direkt-kotecnik,0.014169816177441091
2956,2956,Iva-boc,0.013964848022882158
2957,2957,Čema-ter,0.013931099593151716
2958,2958,Ok Koral-vipavska-bela,0.013844322761886699
2959,2959,ah mat-crni-kal,0.0138403909336474
2960,2960,Bohinjka-pec,0.013668148388969886
2961,2961,Ninja-marof,0.013632890347802963
2962,2962,Konec raja-crni-kal,0.013567303945447608
2963,2963,Magisterij-colnice,0.013321853696309787
2964,2964,lambor-gore,0.013223558776724858
2965,2965,Jane-kotecnik,0.01311793039715267
2966,2966,Črno beli blues-kotecnik,0.013097956756284843
2967,2967,Galaktika-osp-misja-pec,0.012965158410323512
2968,2968,VV-crni-kal,0.012944894766612957
2969,2969,Bodeca neza-bitenj-potok,0.012648128090653792
2970,2970,Ameriška katarza-sivnica,0.012554995938917995
2971,2971,Fedrova-kamnitnik,0.012503252149713482
2972,2972,Jernejeve Sande-kotecnik,0.012412683222515968
2973,2973,Marmelada-kamnitnik,0.01228887233525402
2974,2974,Stelutis-vrsic,0.012053828777980663
2975,2975,Kord-vrsic,0.012053828777980663
2976,2976,Caramba-vrsic,0.012053828777980663
2977,2977,Navihanke-osp-misja-pec,0.012024246731964117
2978,2978,Palček Rudi-buncove-skale,0.01192751656890369
2979,2979,Bolek in Lolek I-kotecnik,0.011826679914254956
2980,2980,Desni Y-osp-misja-pec,0.011777786897568891
2981,2981,Bohumurcek-osp-misja-pec,0.011777786897568891
2982,2982,Raz-nomenj,0.011777786897568891
2983,2983,Uzaljeni Bohinijec-bohinj,0.011777786897568891
2984,2984,Cebelicea Maja-osp-misja-pec,0.011777786897568891
2985,2985,Zaga-kal-koritnica,0.011777786897568891
2986,2986,Angel Gabriel-osp,0.011777786897568891
2987,2987,tržaška smer 2nd chain-osp,0.011777786897568891
2988,2988,Joungle flash-skedenj,0.011777786897568891
2989,2989,Die Kannte-jereka,0.011708404096546216
2990,2990,Fantastic Voyage-osp-misja-pec,0.011549049497716027
2991,2991,Obvoz idijota-iki-vintgar,0.01142074751342718
2992,2992,Ognjena zemlja-burjakove-peci,0.011244821160463962
2993,2993,Angel-soder-graben,0.011235786204415921
2994,2994,El Garbo-osp,0.011159792923928847
2995,2995,Troja-osp-misja-pec,0.011136600801659924
2996,2996,Stafetna logika L1-osp-misja-pec,0.011123803461172341
2997,2997,Butalska u-bodece,0.010893356202620608
2998,2998,Ta zvok se mi dopade-drnulk,0.010893356202620608
2999,2999,P.D.M.-drnulk,0.010893356202620608
3000,3000,enska za nagrado-drnulk,0.010893356202620608
3001,3001,Lunine mene-turnc,0.010893356202620608
3002,3002,Krempeljc-skedenca,0.010893356202620608
3003,3003,Oprašnica-skedenca,0.010893356202620608
3004,3004,Plazilec-senica,0.010893155298860554
3005,3005,Mnja mnja-sivnica,0.010874566876540643
3006,3006,Dream Team-kotecnik,0.010657983244222508
3007,3007,Venezia-lijak,0.010645756223903456
3008,3008,Elvis za vedno-golobove-pecine,0.0105703541992557
3009,3009,Killing me hardly-osp,0.010266859596502632
3010,3010,komu zvoni-crni-kal,0.009999500620476708
3011,3011,Še je upanje-bohinj,0.009901101203265098
3012,3012,Živeli opremljevalci-kotecnik,0.009650801610584337
3013,3013,Prašičja gripa-vranja-pec,0.009640920776242946
3014,3014,Trmasti stolpic-kamnik,0.00942192381566657
3015,3015,Mr. Big Hand-osp-misja-pec,0.009378250161147812
3016,3016,Mozaik-osp-misja-pec,0.00932016962630674
3017,3017,JJJ-crni-kal,0.009273052740550547
3018,3018,Sprehod-marof,0.009201396013725697
3019,3019,Bergmandeljč-senica,0.009201396013725697
3020,3020,Zabavna-lutne-skale,0.009201396013725697
3021,3021,Krvavi Obred-dolge-njive,0.009201396013725697
3022,3022,Mačji imperij-gorje,0.009093317374038406
3023,3023,Domana-osp-misja-pec,0.009093048192867624
3024,3024,Belojoèa highway-seginov-potok,0.009017368093451184
3025,3025,Buca-buncove-skale,0.009001241861241141
3026,3026,Svinjska radost-luknja,0.008939092208337303
3027,3027,Johanova-osp-misja-pec,0.008927814921665408
3028,3028,Kozjenogi ščitar-zatrata,0.008895080234186864
3029,3029,Bohinjski sir-bohinj,0.008865428976310473
3030,3030,Burritos-pod-reko-planino,0.008703779134900147
3031,3031,Alien-pod-reko-planino,0.008703779134900147
3032,3032,Hruška-strug,0.008673815970547403
3033,3033,Super Kanabis-strug,0.008673815970547403
3034,3034,Čarovnica-bodesce,0.008673815970547403
3035,3035,Orglce express do vrha-ter,0.008672997342053766
3036,3036,Take it easy-osp,0.00863780472156635
3037,3037,Ritem v zraku-bohinjska-bela,0.008631093103772124
3038,3038,Take it easy-osp-misja-pec,0.008612343864405405
3039,3039,Jetrasta cevača-zatrata,0.008576619439952039
3040,3040,Varinata Egoist -Maui-vipavska-bela,0.008281477599757303
3041,3041,Hari Krisna-vipavska-bela,0.00822723270878996
3042,3042,Dejanova-bohinj,0.008152957826908575
3043,3043,nn5-kozja-jama,0.008049041975904338
3044,3044,Štenge v nebesa L1-zavrnica,0.008049041975904338
3045,3045,Tihožitje-dovzanova-soteska,0.008049041975904338
3046,3046,Hex'n'sus-kotecnik,0.007992069680493177
3047,3047,Son?na pot-zavrnica,0.007992069680493177
3048,3048,Praičja gripa-vranja-pec,0.007963559105062567
3049,3049,Alamut-kotecnik,0.007956817424001027
3050,3050,Cek-ter,0.007947733928880218
3051,3051,Bumbar-pec,0.007942255655348283
3052,3052,Jonagold-osp,0.007932571080292746
3053,3053,Rozine-kamnitnik,0.007918451377101447
3054,3054,črnka-slomnik,0.00791615557824216
3055,3055,Epena-osp,0.00785974520876714
3056,3056,Vroča linija-vipava,0.0077080362800453555
3057,3057,ivanova-risnik,0.007702623980342471
3058,3058,Princeska pra-crni-kal,0.007702623980342471
3059,3059,Crna gradnja-risnik,0.007702623980342471
3060,3060,aga-kal-koritnica,0.007702623980342471
3061,3061,Miss katastrofe-creta,0.007627206560835318
3062,3062,Gauda-crni-kal,0.007576172997542036
3063,3063,Miko-predloka,0.007502966055435201
3064,3064,Tretje tisočletje-1.del-osp-misja-pec,0.007496945908916272
3065,3065,P.Drekac-crni-kal,0.007496557628661497
3066,3066,Aktivna burja-osp,0.007453876202221003
3067,3067,Vaga-slomnik,0.007407020261191779
3068,3068,Lok-creta,0.007360841644120154
3069,3069,fight the faida-skedenj,0.007060561151277414
3070,3070,Pavr-slomnik,0.006964220065704417
3071,3071,Luci-logarska-dolina,0.006964220065704417
3072,3072,Ustavil sem čas-preddvor,0.0069486648197426915
3073,3073,Gozdna Vila-creta,0.006821774433432886
3074,3074,Nemogoče je mogoče L1-ter,0.006771436607309187
3075,3075,Bukev-nomenj,0.006731807047898961
3076,3076,Beta-kozja-jama,0.006729516090861198
3077,3077,I. Štajerski bataljon-creta,0.006439636679861337
3078,3078,Ucna ura-creta,0.0064242996793331085
3079,3079,Oljkov livkar-gorje,0.0064242996793331085
3080,3080,Sezana 31249-skedenj,0.006392846131667406
3081,3081,fragile-osp,0.006320623710592893
3082,3082,Sidarta-osp-misja-pec,0.006256949289333474
3083,3083,Cokoladna hisica-nad-savo,0.006146092478513477
3084,3084,Čez streho-crni-kal,0.006053952547266058
3085,3085,Vabljiva golobica-gorje,0.006027691811719598
3086,3086,Ledeni moje-crni-kal,0.005992093226732596
3087,3087,Paradigma-c,0.005980907408921703
3088,3088,Dan D-c,0.005980907408921703
3089,3089,evita-turnc,0.005980907408921703
3090,3090,Wannabe-c,0.005980907408921703
3091,3091,Poč I-slomnik,0.005969650105636951
3092,3092,Veseli tobogan-osp-misja-pec,0.005925027348901823
3093,3093,Ploha-trenta,0.0059230693655532825
3094,3094,Krokonj-crni-kal,0.005911896938818761
3095,3095,papež gregor-creta,0.005888893449470004
3096,3096,Burleska ZZV-prtovc,0.005843511622307497
3097,3097,Telebajska-nad-savo,0.005840420570855678
3098,3098,Salsa-kupljenik,0.005692680241586187
3099,3099,Cerko-vipavska-bela,0.005568320507866154
3100,3100,Magična goba 2.del-osp-misja-pec,0.005557679135517722
3101,3101,Delirium tremens-osp,0.005557679135517722
3102,3102,Krvavica-osp,0.005465629232427288
3103,3103,Primorski sneg-crni-kal,0.0054552256297123744
3104,3104,Šiš miš-crni-kal,0.00543482222685764
3105,3105,Prokleta nagelca-ter,0.005244795727823647
3106,3106,si puo fare-osp,0.005146544642416409
3107,3107,Telebajs-gorje,0.005112619387815544
3108,3108,Varianta Poljanskega bisera-osp-misja-pec,0.005097878785828774
3109,3109,Zmešana soseda-bohinjska-bela,0.0050055953744199575
3110,3110,Kašmirka-strug,0.0050055953744199575
3111,3111,Flosfest-ter,0.004936206822897058
3112,3112,Grifshare-skedenca,0.004887926735199989
3113,3113,Big wall-bitenj-potok,0.00484746266284257
3114,3114,Proces podivjanih opic-drnulk,0.004846658940314982
3115,3115,Misko-predloka,0.004846658940314982
3116,3116,Inferno-ter,0.004820902533491611
3117,3117,Korenina-lutne-skale,0.004803746252041006
3118,3118,Ženska za nagrado-bohinjska-bela,0.0047787782410858865
3119,3119,Senca-crni-kal,0.004684285879816337
3120,3120,Viki krema-retovje,0.004639562874396573
3121,3121,Netopir-kamnik,0.004616142883251018
3122,3122,Kojot-kotecnik,0.004616142883251018
3123,3123,Legalize it-crni-kal,0.004552353982034169
3124,3124,Intermezzo varianta-bohinjska-bela,0.004533273062746098
3125,3125,Pikot-kamnik,0.004507105760547706
3126,3126,Uničujoča viljeminka-zatrata,0.0044481167800931075
3127,3127,Celjski grof-creta,0.004428702074409225
3128,3128,Neroden svet-luknja,0.004427175035491413
3129,3129,Pune bombe v ovinek-creta,0.004421916830874562
3130,3130,Potresulja-armesko,0.004417299088268959
3131,3131,Brikula-korosica,0.004416670086588336
3132,3132,"Var se, Èeèa-korosica",0.004416670086588336
3133,3133,esti èut-renke,0.004416670086588336
3134,3134,Ciklama-pod-skalo,0.004191760385124366
3135,3135,Zajeda-rjavi leb-kotecnik,0.0041732027859486395
3136,3136,Poč-slomnik,0.004172209453217627
3137,3137,Joa Bon Joa-creta,0.004164101222627299
3138,3138,Kurje bremze-crni-kal,0.004124791694019206
3139,3139,Huda mravljica-bohinj,0.004071685828377843
3140,3140,Helihopter v omaki-osp-misja-pec,0.004042927767265932
3141,3141,Graceland-golobove-pecine,0.004022103311919488
3142,3142,Spittana-pri-plajerju,0.004002112452352026
3143,3143,Fruta kombi biba-kotecnik,0.003993954426045707
3144,3144,Betja-bitenj-potok,0.0039804345364009945
3145,3145,Tragedija veverice-creta,0.003974539760956717
3146,3146,Makita power-skedenca,0.0038513830203767857
3147,3147,Sidharta-crni-kal,0.0037836302151729373
3148,3148,Pokroviteljska-ter,0.0037828654285236
3149,3149,Brinova-kamnik,0.0037489599961618154
3150,3150,Tora Bora-osp-misja-pec,0.003731414910617489
3151,3151,Mirage-osp,0.003721293665582437
3152,3152,1313-kal-koritnica,0.0037074521893073445
3153,3153,Mio-krievska-vas,0.0036257420762786582
3154,3154,Grdobija-kotecnik,0.0035885444453530218
3155,3155,Bipolarna motnja-predloka,0.0034375563035086098
3156,3156,Vloiče-umberk,0.003425446401008205
3157,3157,Ubijanje časa-pri-ciginju,0.003334399655362492
3158,3158,Lidija-bohinj,0.0032701695147654953
3159,3159,Pastirček-korosica,0.003177602455413361
3160,3160,Zabita-vipava,0.003177602455413361
3161,3161,udr.com-marof,0.003177602455413361
3162,3162,Kavboj Pipec in Rde?a pesa-kotecnik,0.003142851825938183
3163,3163,Carambita-vrsic,0.0030134571944951667
3164,3164,Thron birds-crni-kal,0.002956669978563739
3165,3165,Teta Rozi-vipavska-bela,0.0029444467243922227
3166,3166,Komin-crni-kal,0.0029444467243922227
3167,3167,Cey streho-crni-kal,0.0029444467243922227
3168,3168,Papež Gregor-creta,0.0029444467243922227
